,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_id,product_id,seller_id,price,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,payment_type,payment_installments,review_score,product_weight_g,product_category_name_english,seller_zip_code_prefix,seller_state,seller_state.1,total_payment
19570,8dc697d03f771cecc2534534a73eaaf9,78050,cuiaba,MT,cf5c8d9f52807cb2d2f0a0ff54c478da,064c975d37d3c646bd94d94c6e16f37e,a5ff20ff766e7f50bd5066f33da14413,17.99,2018-08-24 13:04:05,2018-08-30 19:11:50,2018-10-05 00:00:00,credit_card,2,1,200,housewares,5522,SP,SP,1302
19571,8dc697d03f771cecc2534534a73eaaf9,78050,cuiaba,MT,cf5c8d9f52807cb2d2f0a0ff54c478da,7b44e5ea770ef06810f5df89006cc8b2,c003204e1ab016dfa150abc119207b24,88.9,2018-08-24 13:04:05,2018-08-30 19:11:50,2018-10-05 00:00:00,credit_card,2,1,4100,electronics,7790,SP,SP,1302
19572,8dc697d03f771cecc2534534a73eaaf9,78050,cuiaba,MT,cf5c8d9f52807cb2d2f0a0ff54c478da,58f579bb52bea63fe1c6c39c2d4272d8,a5ff20ff766e7f50bd5066f33da14413,18.6,2018-08-24 13:04:05,2018-08-30 19:11:50,2018-10-05 00:00:00,credit_card,2,1,150,housewares,5522,SP,SP,1302
19573,8dc697d03f771cecc2534534a73eaaf9,78050,cuiaba,MT,cf5c8d9f52807cb2d2f0a0ff54c478da,64ec83de8f0026319c8829351e3d6e23,138dbe45fc62f1e244378131a6801526,13.9,2018-08-24 13:04:05,2018-08-30 19:11:50,2018-10-05 00:00:00,credit_card,2,1,500,housewares,2215,SP,SP,1302
19574,8dc697d03f771cecc2534534a73eaaf9,78050,cuiaba,MT,cf5c8d9f52807cb2d2f0a0ff54c478da,24543438ec09114a42a153f76ae693f2,1fa2d3def6adfa70e58c276bb64fe5bb,6.9,2018-08-24 13:04:05,2018-08-30 19:11:50,2018-10-05 00:00:00,credit_card,2,1,963,housewares,4106,SP,SP,1302
19575,8dc697d03f771cecc2534534a73eaaf9,78050,cuiaba,MT,cf5c8d9f52807cb2d2f0a0ff54c478da,a7bbff32c7321478b29f924301a1867d,dfc475d54e1b6dbeeb7d7d9bdaa63827,16.9,2018-08-24 13:04:05,2018-08-30 19:11:50,2018-10-05 00:00:00,credit_card,2,1,300,housewares,81460,PR,PR,1302
19578,e0a34cf7800334804596803f6ff3bfb4,95555,capao da canoa,RS,cf5dc40ae925414c07d1a74645ced6c2,2a149f2dc4ecc44e7e34f558886d59e4,9315e491484b1b0081ca166fc164108d,29.99,2018-07-06 14:41:04,2018-07-13 21:24:28,2018-08-06 00:00:00,credit_card,8,3,200,housewares,86039,PR,PR,620
19579,e0a34cf7800334804596803f6ff3bfb4,95555,capao da canoa,RS,cf5dc40ae925414c07d1a74645ced6c2,72ba1b1e37ca92467fe787728625c76a,df91910b6a03bb2e3358fa6a35e32f6f,219.9,2018-07-06 14:41:04,2018-07-13 21:24:28,2018-08-06 00:00:00,credit_card,8,3,4050,housewares,9560,SP,SP,620
19587,b138f736fd2e7162cbee29b5d691f95f,6700,cotia,SP,cf60237e0bdc9a72ab4563e4b11783bf,4ebab6a2135a2477b657bda38646b64b,7aa4334be125fcdd2ba64b3180029f14,25.6,2017-08-04 11:36:35,2017-08-09 20:05:14,2017-08-24 00:00:00,voucher,1,5,442,toys,18500,SP,SP,37
19588,b138f736fd2e7162cbee29b5d691f95f,6700,cotia,SP,cf60237e0bdc9a72ab4563e4b11783bf,4ebab6a2135a2477b657bda38646b64b,7aa4334be125fcdd2ba64b3180029f14,25.6,2017-08-04 11:36:35,2017-08-09 20:05:14,2017-08-24 00:00:00,credit_card,2,5,442,toys,18500,SP,SP,37
19590,b9418b51b680453c60d08b04eae74fe6,23953,angra dos reis,RJ,cf6216ebb7cf47589938fa83341bba0e,ee1bdee36babaf588660e8cfcb330199,c8b0e2b0a7095e5d8219575d5e7e1181,199.99,2018-04-17 22:33:25,2018-04-24 18:03:30,2018-05-14 00:00:00,credit_card,3,5,1850,auto,8598,SP,SP,217
19591,b9418b51b680453c60d08b04eae74fe6,23953,angra dos reis,RJ,cf6216ebb7cf47589938fa83341bba0e,ee1bdee36babaf588660e8cfcb330199,c8b0e2b0a7095e5d8219575d5e7e1181,199.99,2018-04-17 22:33:25,2018-04-24 18:03:30,2018-05-14 00:00:00,voucher,1,5,1850,auto,8598,SP,SP,217
19594,773427e58e9396f234a16271a8fa4947,29060,vitoria,ES,cf6452b3b5328de1ec580502fd48fcd7,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,330.0,2018-08-25 17:01:09,2018-08-28 20:15:49,2018-09-19 00:00:00,credit_card,7,5,400,health_beauty,9628,SP,SP,826
19595,773427e58e9396f234a16271a8fa4947,29060,vitoria,ES,cf6452b3b5328de1ec580502fd48fcd7,bdcf6a834e8faa30dac3886c7a58e92e,2a84855fd20af891be03bc5924d2b453,45.9,2018-08-25 17:01:09,2018-08-28 20:15:49,2018-09-19 00:00:00,credit_card,7,5,1614,health_beauty,30111,MG,MG,826
19605,5c1f61144f3fbb984bcaa5081d4ed587,29500,alegre,ES,cf6af03cfe2aa7ce2b23c2b77c1ff722,9abef3ac1829af69f004c3dcbba958d9,4d6d651bd7684af3fffabd5f08d12e5a,69.9,2018-06-26 16:47:10,2018-07-05 17:46:23,2018-07-26 00:00:00,credit_card,6,5,2200,sports_leisure,17209,SP,SP,386
19606,5c1f61144f3fbb984bcaa5081d4ed587,29500,alegre,ES,cf6af03cfe2aa7ce2b23c2b77c1ff722,6e835aea84ae8eb68b8c14878dd43b30,4d6d651bd7684af3fffabd5f08d12e5a,69.9,2018-06-26 16:47:10,2018-07-05 17:46:23,2018-07-26 00:00:00,credit_card,6,5,2350,sports_leisure,17209,SP,SP,386
19608,dba40b853fb8450879147f77b57efcc2,29102,vila velha,ES,cf6d45bae6017043952a20f3457379fd,3215010238fcd9cab6ba7d2b81a6973d,aae3bfea055532c57fb453ed3ec80b30,28.99,2017-04-13 17:54:50,2017-05-06 12:44:49,2017-05-11 00:00:00,credit_card,1,2,200,market_place,9271,SP,SP,44
19609,dba40b853fb8450879147f77b57efcc2,29102,vila velha,ES,cf6d45bae6017043952a20f3457379fd,3215010238fcd9cab6ba7d2b81a6973d,aae3bfea055532c57fb453ed3ec80b30,28.99,2017-04-13 17:54:50,2017-05-06 12:44:49,2017-05-11 00:00:00,voucher,1,2,200,market_place,9271,SP,SP,44
19622,21effa61d72771ba8315ab56ce7fb7ac,3807,sao paulo,SP,cf73e2cb1f4a9480ed70c154da3d954a,4ee0872b98a6a08ce8c8b65e2502842d,efcd8d2104f1a05d028af7bad20d974b,50.0,2018-01-11 11:23:09,2018-01-17 14:36:38,2018-02-01 00:00:00,boleto,1,5,100,fashion_bags_accessories,16012,SP,SP,122
19630,bf257f507db19138f5bc4065313c1f87,6764,taboao da serra,SP,cf771efcb04c578f9d3619f2632d8333,e53e557d5a159f5aa2c5e995dfdf244b,88460e8ebdecbfecb5f9601833981930,74.9,2018-02-12 17:33:54,2018-02-24 15:28:49,2018-03-15 00:00:00,credit_card,1,5,180,computers_accessories,87030,PR,PR,87
19634,030b3bb8818a752ca223944036bad5d7,35910,santa maria de itabira,MG,cf788ee4258fde5130bb5651bda63918,a4fa3b8fa5953b0bd18bf4e0b4de499d,da8622b14eb17ae2831f4ac5b9dab84a,109.9,2018-03-02 16:18:31,2018-03-26 22:25:02,2018-03-23 00:00:00,credit_card,10,1,1350,bed_bath_table,13405,SP,SP,446
19635,030b3bb8818a752ca223944036bad5d7,35910,santa maria de itabira,MG,cf788ee4258fde5130bb5651bda63918,a0b7d5a992ccda646f2d34e418fff5a0,95f83f51203c626648c875dd41874c7f,69.9,2018-03-02 16:18:31,2018-03-26 22:25:02,2018-03-23 00:00:00,credit_card,10,1,12300,furniture_decor,37564,MG,MG,446
19640,d41354e6a6ae039648012f25e66af000,59619,mossoro,RN,cf7cd0f395801ff5971596509470129c,0d69c82f1bc2991a5ec6fff3d803876b,d2e753bb80b7d4faa77483ed00edc8ca,98.0,2018-04-24 06:54:18,2018-05-08 16:52:39,2018-05-25 00:00:00,credit_card,3,1,150,fashion_bags_accessories,45810,BA,BA,380
19641,d41354e6a6ae039648012f25e66af000,59619,mossoro,RN,cf7cd0f395801ff5971596509470129c,3a95236711511b32855804d3a6287595,6560211a19b47992c3666cc44a7e94c0,19.0,2018-04-24 06:54:18,2018-05-08 16:52:39,2018-05-25 00:00:00,credit_card,3,1,150,fashion_bags_accessories,5849,SP,SP,380
19646,84159fbcec32813b7cef06f3cac9cf34,90620,porto alegre,RS,cf82b80e79a66336306b0c6c151f64ef,3da76d120922f2c5c94b3ec02db563c9,dfa0c4c6229ab200a4a1336b4d7128ff,139.0,2018-06-07 09:12:28,2018-06-19 20:22:22,2018-07-20 00:00:00,credit_card,4,1,4100,housewares,88085,SC,SC,522
19647,84159fbcec32813b7cef06f3cac9cf34,90620,porto alegre,RS,cf82b80e79a66336306b0c6c151f64ef,530d9436af6fa4960e9754ce4128b468,c37b2059d4f90d4feead554e5246565e,39.0,2018-06-07 09:12:28,2018-06-19 20:22:22,2018-07-20 00:00:00,credit_card,4,1,1350,furniture_decor,5170,SP,SP,522
19650,9846c216ee14a40400f4aae954eaeb59,74921,aparecida de goiania,GO,cf83caae8eba6306ab83c98f7ce4f063,9c7da616e5b3dd8100858b72e883b7a8,dc4a0fc896dc34b0d5bfec8438291c80,44.9,2017-11-18 13:14:16,2017-12-04 20:33:57,2017-12-14 00:00:00,credit_card,3,5,300,bed_bath_table,14940,SP,SP,240
19653,2f2f4b5a5700a5b108e6da7f0f5f5bb3,22451,rio de janeiro,RJ,cf8565a85deb141e6113476f67622a70,e53e557d5a159f5aa2c5e995dfdf244b,88460e8ebdecbfecb5f9601833981930,79.9,2018-04-27 12:59:22,2018-05-04 21:24:55,2018-06-07 00:00:00,credit_card,2,5,180,computers_accessories,87030,PR,PR,102
19656,475d4eb16efe698064c2966acd62584c,5161,sao paulo,SP,cf8734286de02dbdf9700cdf2bf07976,437c05a395e9e47f9762e677a7068ce7,f84fa566034f5e8e880a07ec624c56af,47.65,2018-03-21 09:01:26,2018-03-29 19:36:38,2018-04-03 00:00:00,boleto,1,5,1110,health_beauty,13330,SP,SP,55
19668,b094ab5e1bf0e1db3afe0f4cd9676c98,58102,cabedelo,PB,cf8c5625d28a00a4d93cb05f30a0eead,8f3e68cbfd56c030ceed9696c2e78620,23613d49c3ac2bd302259e55c06c050c,249.9,2018-01-07 23:43:28,2018-02-01 21:33:01,2018-02-14 00:00:00,voucher,1,4,16650,furniture_decor,13660,SP,SP,441
19669,b094ab5e1bf0e1db3afe0f4cd9676c98,58102,cabedelo,PB,cf8c5625d28a00a4d93cb05f30a0eead,8f3e68cbfd56c030ceed9696c2e78620,23613d49c3ac2bd302259e55c06c050c,249.9,2018-01-07 23:43:28,2018-02-01 21:33:01,2018-02-14 00:00:00,credit_card,1,4,16650,furniture_decor,13660,SP,SP,441
19671,ae3e48f07b8242fa45f29dca1ce36a08,36202,barbacena,MG,cf8d72f2d5f3f85c3b72a64842862842,d2d39433df84064b1556612cc52cefca,6560211a19b47992c3666cc44a7e94c0,49.0,2017-11-19 21:34:58,2017-11-29 22:02:42,2017-12-08 00:00:00,boleto,1,5,250,watches_gifts,5849,SP,SP,228
19672,ae3e48f07b8242fa45f29dca1ce36a08,36202,barbacena,MG,cf8d72f2d5f3f85c3b72a64842862842,86c43103446290e7efacad3701cd654d,6560211a19b47992c3666cc44a7e94c0,35.0,2017-11-19 21:34:58,2017-11-29 22:02:42,2017-12-08 00:00:00,boleto,1,5,250,watches_gifts,5849,SP,SP,228
19681,2204194cbff584f5d24e74c50752028a,77024,palmas,TO,cf937bac66a020cc0077490569f3465b,7d681d24b9bad757fb34b0d464c350e4,8b28d096634035667e8263d57ba3368c,59.8,2018-01-04 17:09:54,2018-01-18 21:28:52,2018-02-05 00:00:00,credit_card,1,2,240,health_beauty,12243,SP,SP,378
19682,2204194cbff584f5d24e74c50752028a,77024,palmas,TO,cf937bac66a020cc0077490569f3465b,a334304f952399f2161225628a9d2891,d3f39f05462b79a4562d35893a28f159,78.0,2018-01-04 17:09:54,2018-01-18 21:28:52,2018-02-05 00:00:00,credit_card,1,2,300,health_beauty,13730,SP,SP,378
19683,851eefea71a07755f017e75fae31f2fd,12327,jacarei,SP,cf93d49a9e8e671eb28c9eab24cf0f39,f76a9967d2129cda56d7b3be6cb5c9cf,ea8482cd71df3c1969d7b9473ff13abc,39.9,2017-11-07 14:39:42,2017-11-09 20:17:47,2017-11-21 00:00:00,credit_card,1,2,183,telephony,4160,SP,SP,47
19687,d6df1c8cb71c59d9b52d828dc6d0f5b3,71926,brasilia,DF,cf954e7391c1981cc9090267aec67ee9,2350c74f45b4009cbdab3fa73396c222,d91fb3b7d041e83b64a00a3edfb37e4f,52.0,2018-04-19 08:26:03,2018-05-09 21:41:20,2018-05-09 00:00:00,credit_card,1,4,1650,home_appliances,11704,SP,SP,74
19702,878d1683076172a5b7ffc7126ba99acd,35010,governador valadares,MG,cfa24f77a1afcf0827e88b162f7cf0b2,9bb2d066e4b33b624cbdfec7d50b3dcb,5cf13accae3222c70a9cac40818ae839,99.9,2018-06-05 16:51:38,2018-06-14 23:48:45,2018-07-12 00:00:00,credit_card,2,5,900,pet_shop,38700,MG,MG,114
19723,7c588c097689b0b77fd73d171332b0ba,1312,sao paulo,SP,cfac0d6ffa23400c25da017e69a17370,ca230e32eccabf9d497e3776f6801f5f,845e8036c3f7bf62099352f5ed910240,98.9,2018-07-20 10:07:02,2018-07-24 17:39:46,2018-08-03 00:00:00,credit_card,6,4,3250,bed_bath_table,21041,RJ,RJ,122
19724,2d8ae2da8dea69747842dfde2d38592c,80240,curitiba,PR,cfac974a41d4273d522456d2840dc2a6,2ac41de9b0580f84618e017249626a72,0241d4d5d36f10f80c644447315af0bd,139.0,2018-06-18 17:11:59,2018-06-21 16:11:40,2018-06-28 00:00:00,boleto,1,4,2700,furniture_decor,80330,PR,PR,592
19725,2d8ae2da8dea69747842dfde2d38592c,80240,curitiba,PR,cfac974a41d4273d522456d2840dc2a6,156dc15f380f2c6fa999b386a90a8524,0241d4d5d36f10f80c644447315af0bd,129.9,2018-06-18 17:11:59,2018-06-21 16:11:40,2018-06-28 00:00:00,boleto,1,4,2750,furniture_decor,80330,PR,PR,592
19738,7bff4fff725edd40fde6f0ac1eb0e2dc,22725,rio de janeiro,RJ,cfb88f9053ce059b4de5d506ca4a2c5f,42a2bd596fda1baef5719cb74f73030c,da8622b14eb17ae2831f4ac5b9dab84a,89.9,2017-11-24 10:38:00,2017-12-19 16:48:39,2017-12-20 00:00:00,credit_card,10,3,1300,bed_bath_table,13405,SP,SP,969
19739,7bff4fff725edd40fde6f0ac1eb0e2dc,22725,rio de janeiro,RJ,cfb88f9053ce059b4de5d506ca4a2c5f,283dc451ad3918badb976d56ff887289,da8622b14eb17ae2831f4ac5b9dab84a,89.9,2017-11-24 10:38:00,2017-12-19 16:48:39,2017-12-20 00:00:00,credit_card,10,3,1650,bed_bath_table,13405,SP,SP,969
19740,7bff4fff725edd40fde6f0ac1eb0e2dc,22725,rio de janeiro,RJ,cfb88f9053ce059b4de5d506ca4a2c5f,3cc4b421c1f28dd22e86fc4aaafb600e,da8622b14eb17ae2831f4ac5b9dab84a,89.9,2017-11-24 10:38:00,2017-12-19 16:48:39,2017-12-20 00:00:00,credit_card,10,3,1100,bed_bath_table,13405,SP,SP,969
19768,dd041c565b59e0e93cd10371d4e21a9c,18061,sorocaba,SP,cfcdaec7ddcaf0a8ff1ef398575d9917,16e1eefb15c1601a11fefb18fd3d6036,a673821011d0cec28146ea42f5ab767f,89.9,2018-01-06 17:38:10,2018-01-11 20:22:16,2018-01-31 00:00:00,credit_card,6,1,1225,bed_bath_table,3809,SP,SP,332
19769,dd041c565b59e0e93cd10371d4e21a9c,18061,sorocaba,SP,cfcdaec7ddcaf0a8ff1ef398575d9917,f8ddde5f054858a4316860ee89414db1,cca3071e3e9bb7d12640c9fbe2301306,52.64,2018-01-06 17:38:10,2018-01-11 20:22:16,2018-01-31 00:00:00,credit_card,6,1,350,bed_bath_table,14940,SP,SP,332
19827,e6fae271fd4393679d8ae159b0c5e04a,32185,contagem,MG,cff282aa6b1661a8b29c0c790c42e5ff,23b3e6e0aafa806f323de78534212b67,f80edd2c5aaa505cc4b0a3b219abf4b8,121.9,2017-12-20 08:47:46,2018-01-03 19:22:31,2018-01-26 00:00:00,credit_card,12,5,5650,costruction_tools_garden,3431,SP,SP,458
19828,e6fae271fd4393679d8ae159b0c5e04a,32185,contagem,MG,cff282aa6b1661a8b29c0c790c42e5ff,b24af8bca8813bcde4140ff8562f5e47,ea8482cd71df3c1969d7b9473ff13abc,49.99,2017-12-20 08:47:46,2018-01-03 19:22:31,2018-01-26 00:00:00,credit_card,12,5,250,telephony,4160,SP,SP,458
19836,7c4b6d7739fb229acac8d8d958fe5d57,86780,florida,PR,cffaffa29cba49c69e3ec0dcb839ab16,30b6868bde148b4c71716da3f1cdd9e3,aafe36600ce604f205b86b5084d3d767,69.9,2017-08-24 08:08:32,2017-09-04 12:58:40,2017-09-18 00:00:00,credit_card,1,5,600,baby,88115,SC,SC,85
19837,7c4b6d7739fb229acac8d8d958fe5d57,86780,florida,PR,cffaffa29cba49c69e3ec0dcb839ab16,30b6868bde148b4c71716da3f1cdd9e3,aafe36600ce604f205b86b5084d3d767,69.9,2017-08-24 08:08:32,2017-09-04 12:58:40,2017-09-18 00:00:00,voucher,1,5,600,baby,88115,SC,SC,85
19853,2004ba7732339d9be65f2236d8887ae4,22450,rio de janeiro,RJ,d003080bcb95015f5bc092748ae52697,40749a37d68c1827c0ccd1844e9e3c8f,70a12e78e608ac31179aea7f8422044b,19.95,2017-10-03 21:08:38,2017-10-21 00:19:50,2017-10-26 00:00:00,credit_card,1,5,100,telephony,12327,SP,SP,35
19856,47c1a3033b8b77b3ab6e109eb4d5fdf3,6634,jandira,SP,d003f1dd8a01261b3625598a4554f4a5,4638e41e1c53018897e12edbb2815807,04aa0a1c5ce6b222003403a3e11c3cc0,378.0,2017-09-27 17:59:26,2017-10-04 00:53:33,2017-10-18 00:00:00,boleto,1,5,10700,auto,13150,SP,SP,401
19860,40f973c53ebd2ea74087766d3256c2b0,96095,pelotas,RS,d0083f5db0e3fade5d9a7dc768e8df46,5115d8cd6438c0c4d8abdf38d5d41ebd,6560211a19b47992c3666cc44a7e94c0,69.0,2018-07-13 21:59:42,2018-07-26 20:04:34,2018-08-06 00:00:00,voucher,1,5,350,fashion_bags_accessories,5849,SP,SP,86
19861,40f973c53ebd2ea74087766d3256c2b0,96095,pelotas,RS,d0083f5db0e3fade5d9a7dc768e8df46,5115d8cd6438c0c4d8abdf38d5d41ebd,6560211a19b47992c3666cc44a7e94c0,69.0,2018-07-13 21:59:42,2018-07-26 20:04:34,2018-08-06 00:00:00,credit_card,1,5,350,fashion_bags_accessories,5849,SP,SP,86
19888,c293bfd1d0d3bca4b541fbfeb93d4d96,11471,guaruja,SP,d01c0baa4630bdd8a5d0266931837209,2eb6e8f39feaf75fc5163f774d38f0f1,5cf13accae3222c70a9cac40818ae839,69.5,2017-01-27 13:32:58,2017-02-04 09:23:37,2017-03-14 00:00:00,voucher,1,1,467,pet_shop,38700,MG,MG,394
19889,c293bfd1d0d3bca4b541fbfeb93d4d96,11471,guaruja,SP,d01c0baa4630bdd8a5d0266931837209,d3060c543b1b88a647cc284ed7a9dd4a,f67efa3f0b6761102a7f8c6b7b571f5d,109.99,2017-01-27 13:32:58,2017-02-04 09:23:37,2017-03-14 00:00:00,voucher,1,1,6200,pet_shop,82300,PR,PR,394
19896,54a0adda1e4280f00619da4f756ebad3,17012,bauru,SP,d01f15491f3bc2e461d13e32f03978f3,aa70ae9ee9a798d44ae6e00ce6d82cb1,c70c1b0d8ca86052f45a432a38b73958,110.32,2018-07-25 16:48:32,2018-08-02 14:18:51,2018-08-10 00:00:00,credit_card,5,5,150,health_beauty,13186,SP,SP,494
19897,54a0adda1e4280f00619da4f756ebad3,17012,bauru,SP,d01f15491f3bc2e461d13e32f03978f3,c589625c8ccc7bfd2e8f1fb041e24c4a,c70c1b0d8ca86052f45a432a38b73958,110.32,2018-07-25 16:48:32,2018-08-02 14:18:51,2018-08-10 00:00:00,credit_card,5,5,150,health_beauty,13186,SP,SP,494
19922,e60d32d446c543a9af42c36bf266b0ed,22763,rio de janeiro,RJ,d02add6627c4d73a21227674f39e6f86,1f8281d23bd0d53a9d2cea4bad53ca58,244c2f1bff6afe1f2eaf9bfe9b2aed38,99.0,2017-08-09 14:55:42,2017-08-25 18:23:19,2017-09-05 00:00:00,credit_card,5,4,18200,furniture_decor,8832,SP,SP,151
19937,aac5150d3432a86537ef62274e38c4f8,56506,arcoverde,PE,d03665e5fcb519e311e5609b2d0d2282,13b84ccbd3ce6a81ff8333896dbe84d8,53e4c6e0f4312d4d2107a8c9cddf45cd,42.0,2017-12-17 22:14:16,2017-12-28 22:23:23,2018-01-31 00:00:00,voucher,1,5,3350,housewares,13920,SP,SP,70
19938,aac5150d3432a86537ef62274e38c4f8,56506,arcoverde,PE,d03665e5fcb519e311e5609b2d0d2282,13b84ccbd3ce6a81ff8333896dbe84d8,53e4c6e0f4312d4d2107a8c9cddf45cd,42.0,2017-12-17 22:14:16,2017-12-28 22:23:23,2018-01-31 00:00:00,credit_card,1,5,3350,housewares,13920,SP,SP,70
19943,3828b1bab07f95b6b74b993a92660bed,21850,rio de janeiro,RJ,d037a5a034750ef70889cb051fa83b59,3f994ee4a0b20760d1b173aa65037c95,ceaec5548eefc6e23e6607c5435102e7,215.0,2018-03-08 19:23:07,2018-03-27 21:58:25,2018-04-16 00:00:00,credit_card,10,5,5700,cool_stuff,3821,SP,SP,237
19944,3828b1bab07f95b6b74b993a92660bed,21850,rio de janeiro,RJ,d037a5a034750ef70889cb051fa83b59,3f994ee4a0b20760d1b173aa65037c95,ceaec5548eefc6e23e6607c5435102e7,215.0,2018-03-08 19:23:07,2018-03-27 21:58:25,2018-04-16 00:00:00,credit_card,3,5,5700,cool_stuff,3821,SP,SP,237
19946,eb768d44c5a85708ec21f26bee1d50ac,7040,guarulhos,SP,d0387cb335169ba746948d0acddc51ae,bb185a3def84599e9c16a8f88bb9379a,9996ae921c50e8dff411ac69c0b4bb8b,9.9,2017-10-22 21:11:46,2017-10-30 16:53:42,2017-11-13 00:00:00,boleto,1,1,200,furniture_decor,17605,SP,SP,102
19947,eb768d44c5a85708ec21f26bee1d50ac,7040,guarulhos,SP,d0387cb335169ba746948d0acddc51ae,77dfeb0e34976854ba703a339ff8fb2a,79ebd9a61bac3eaf882805ed4ecfa12a,14.9,2017-10-22 21:11:46,2017-10-30 16:53:42,2017-11-13 00:00:00,boleto,1,1,150,furniture_decor,85802,PR,PR,102
19953,a0abd26659c9914690cbd3320d39fd96,92412,canoas,RS,d03ba703f83e314f2bad7505a1031522,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,19.9,2018-02-07 21:33:54,2018-02-16 00:22:19,2018-03-12 00:00:00,credit_card,3,5,250,stationery,8752,SP,SP,136
19975,6b88451897a1732390441060cbb92f0a,13092,campinas,SP,d04e2331c1a87bfcf53605399f6445bc,14dffa241a078aeaebaef48a49e807ca,fa40cc5b934574b62717c68f3d678b6d,64.9,2017-09-04 17:11:13,2017-09-08 21:53:34,2017-09-15 00:00:00,credit_card,4,5,250,baby,2310,SP,SP,234
19976,6b88451897a1732390441060cbb92f0a,13092,campinas,SP,d04e2331c1a87bfcf53605399f6445bc,014a8a503291921f7b004a5215bb3c36,fa40cc5b934574b62717c68f3d678b6d,36.9,2017-09-04 17:11:13,2017-09-08 21:53:34,2017-09-15 00:00:00,credit_card,4,5,150,baby,2310,SP,SP,234
19984,5a1660d7af1ab417e55c72b396010989,37757,poco fundo,MG,d052020616d502036aa7b1303965ada6,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,56.99,2017-10-09 13:08:45,2017-10-18 20:22:20,2017-11-06 00:00:00,voucher,1,5,250,perfumery,9015,SP,SP,71
19985,5a1660d7af1ab417e55c72b396010989,37757,poco fundo,MG,d052020616d502036aa7b1303965ada6,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,56.99,2017-10-09 13:08:45,2017-10-18 20:22:20,2017-11-06 00:00:00,credit_card,1,5,250,perfumery,9015,SP,SP,71
19992,a91cbcb567028e96bcbf44e6b24da535,6220,osasco,SP,d054cc37dea401636693e25d78222470,3d4aa956a54f2ab83acf747c6dfaf428,b2ba3715d723d245138f291a6fe42594,194.9,2018-01-15 14:13:05,2018-01-24 21:48:06,2018-01-30 00:00:00,voucher,1,5,650,stationery,3470,SP,SP,252
19993,a91cbcb567028e96bcbf44e6b24da535,6220,osasco,SP,d054cc37dea401636693e25d78222470,3d4aa956a54f2ab83acf747c6dfaf428,b2ba3715d723d245138f291a6fe42594,194.9,2018-01-15 14:13:05,2018-01-24 21:48:06,2018-01-30 00:00:00,credit_card,3,5,650,stationery,3470,SP,SP,252
20022,ca77025e7201e3b30c44b472ff346268,51021,recife,PE,d07179898f582cd4b62f9f5328698baf,554bc96f8adc27819810a1aacf333535,53e4c6e0f4312d4d2107a8c9cddf45cd,74.99,2018-04-26 11:44:48,2018-05-10 18:12:33,2018-05-24 00:00:00,credit_card,1,5,14800,furniture_decor,13920,SP,SP,95
20027,f171ed8245bab7739027b65bf7f4345d,11055,santos,SP,d072b2eadd483cbf8b54f0ff76ef879d,1a2d00b771a438bee7055bbd0086e003,da8622b14eb17ae2831f4ac5b9dab84a,79.9,2017-12-12 16:03:29,2017-12-19 14:43:38,2018-01-05 00:00:00,credit_card,10,1,950,bed_bath_table,13405,SP,SP,486
20028,f171ed8245bab7739027b65bf7f4345d,11055,santos,SP,d072b2eadd483cbf8b54f0ff76ef879d,0e9923b15d37f33cac70de6648429148,cca3071e3e9bb7d12640c9fbe2301306,140.12,2017-12-12 16:03:29,2017-12-19 14:43:38,2018-01-05 00:00:00,credit_card,10,1,2000,bed_bath_table,14940,SP,SP,486
20064,80261e3b34f41fda13fbb4ffdf2222e7,23045,rio de janeiro,RJ,d08bba6d656adbdc54eaf30b29532e89,6dae4e6bc334685708571a48aa41d437,2e13c71026e1a39ba5cc1b86dcb679aa,76.0,2018-07-13 20:40:52,2018-07-20 20:21:10,2018-08-14 00:00:00,credit_card,2,1,1100,sports_leisure,2265,SP,SP,958
20065,80261e3b34f41fda13fbb4ffdf2222e7,23045,rio de janeiro,RJ,d08bba6d656adbdc54eaf30b29532e89,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,364.0,2018-07-13 20:40:52,2018-07-20 20:21:10,2018-08-14 00:00:00,credit_card,2,1,900,health_beauty,80310,PR,PR,958
20092,5a819fa976c2a1e65fa35e5c890d4dcb,4612,sao paulo,SP,d0a376ad0575bef38f57ec1665a353ea,07a949f27854f64558f8babcfec441cc,da8622b14eb17ae2831f4ac5b9dab84a,39.9,2018-05-28 20:34:13,2018-06-02 17:03:47,2018-06-20 00:00:00,credit_card,1,5,2800,bed_bath_table,13405,SP,SP,49
20123,b434a4f306b4eb09c0d57b76f0c4684d,4433,sao paulo,SP,d0b7e763d0e6a967ce3eab75dd63f912,723f62c36c298037716bf60c0ad0df3a,6560211a19b47992c3666cc44a7e94c0,65.0,2018-06-25 12:26:18,2018-06-29 22:14:29,2018-07-05 00:00:00,credit_card,2,3,250,watches_gifts,5849,SP,SP,72
